date,day_of_the_month,day_of_the_year,year,hour_num,words,type
2015-08-25,25,237,2015,15.2,284,topDay
2015-08-25,25,237,2015,22.5,315,topDay
2015-08-25,25,237,2015,23.2,462,topDay
2015-08-25,25,237,2015,23.9,462,topDay
2015-08-25,26,238,2015,24,367,topDay
2015-08-25,26,238,2015,24.1,304,topDay
2015-08-25,26,238,2015,24.2,353,topDay
2015-08-25,26,238,2015,24.4,335,topDay
2015-08-25,26,238,2015,24.7,334,topDay
2015-08-25,26,238,2015,24.8,314,topDay
2015-08-25,25,237,2015,14.4,147,firstDay
2015-08-25,25,237,2015,14.5,57,firstDay
2015-08-25,25,237,2015,14.6,279,firstDay
2015-08-25,25,237,2015,14.7,83,firstDay
2015-08-25,25,237,2015,15.2,284,firstDay
2015-08-25,25,237,2015,15.4,209,firstDay
2015-08-25,25,237,2015,15.9,57,firstDay
2015-08-25,25,237,2015,16,30,firstDay
2015-08-25,25,237,2015,16.1,84,firstDay
2015-08-25,25,237,2015,16.2,73,firstDay
2015-08-25,25,237,2015,16.3,172,firstDay
2015-08-25,25,237,2015,16.4,115,firstDay
2015-08-25,25,237,2015,17.5,60,firstDay
2015-08-25,25,237,2015,17.6,36,firstDay
2015-08-25,25,237,2015,17.8,113,firstDay
2015-08-25,25,237,2015,19.6,144,firstDay
2015-08-25,25,237,2015,21.4,119,firstDay
2015-08-25,25,237,2015,21.9,59,firstDay
2015-08-25,25,237,2015,22,250,firstDay
2015-08-25,25,237,2015,22.3,91,firstDay
2015-08-25,25,237,2015,22.4,92,firstDay
2015-08-25,25,237,2015,22.5,315,firstDay
2015-08-25,25,237,2015,22.6,77,firstDay
2015-08-25,25,237,2015,22.9,198,firstDay
2015-08-25,25,237,2015,23,211,firstDay
2015-08-25,25,237,2015,23.1,169,firstDay
2015-08-25,25,237,2015,23.2,462,firstDay
2015-08-25,25,237,2015,23.3,241,firstDay
2015-08-25,25,237,2015,23.4,36,firstDay
2015-08-25,25,237,2015,23.5,271,firstDay
2015-08-25,25,237,2015,23.6,176,firstDay
2015-08-25,25,237,2015,23.7,245,firstDay
2015-08-25,25,237,2015,23.8,126,firstDay
2015-08-25,25,237,2015,23.9,462,firstDay
2015-08-25,25,237,2015,24,73,firstDay
2015-08-25,26,238,2015,24,367,firstDay
2015-08-25,26,238,2015,24.1,304,firstDay
2015-08-25,26,238,2015,24.2,353,firstDay
2015-08-25,26,238,2015,24.3,120,firstDay
2015-08-25,26,238,2015,24.4,335,firstDay
2015-08-25,26,238,2015,24.5,199,firstDay
2015-08-25,26,238,2015,24.6,264,firstDay
2015-08-25,26,238,2015,24.7,334,firstDay
2015-08-25,26,238,2015,24.8,314,firstDay
2015-08-26,27,239,2015,24.1,67,topDay
2015-08-26,27,239,2015,24.1,67,firstDay
2015-08-27,27,239,2015,11.8,241,topDay
2015-08-27,27,239,2015,12.4,280,topDay
2015-08-27,27,239,2015,21.8,462,topDay
2015-08-27,27,239,2015,22,225,topDay
2015-08-27,27,239,2015,22.1,457,topDay
2015-08-27,27,239,2015,22.6,250,topDay
2015-08-27,27,239,2015,22.7,462,topDay
2015-08-27,27,239,2015,23,254,topDay
2015-08-27,27,239,2015,23.1,462,topDay
2015-08-27,27,239,2015,23.3,253,topDay
2015-08-27,27,239,2015,8.5,70,firstDay
2015-08-27,27,239,2015,10.4,136,firstDay
2015-08-27,27,239,2015,10.8,98,firstDay
2015-08-27,27,239,2015,10.9,45,firstDay
2015-08-27,27,239,2015,11.6,38,firstDay
2015-08-27,27,239,2015,11.7,102,firstDay
2015-08-27,27,239,2015,11.8,241,firstDay
2015-08-27,27,239,2015,11.9,99,firstDay
2015-08-27,27,239,2015,12,68,firstDay
2015-08-27,27,239,2015,12.1,168,firstDay
2015-08-27,27,239,2015,12.2,170,firstDay
2015-08-27,27,239,2015,12.3,86,firstDay
2015-08-27,27,239,2015,12.4,280,firstDay
2015-08-27,27,239,2015,13.9,83,firstDay
2015-08-27,27,239,2015,14,58,firstDay
2015-08-27,27,239,2015,14.6,38,firstDay
2015-08-27,27,239,2015,14.7,44,firstDay
2015-08-27,27,239,2015,15.2,41,firstDay
2015-08-27,27,239,2015,15.3,99,firstDay
2015-08-27,27,239,2015,15.4,210,firstDay
2015-08-27,27,239,2015,15.5,126,firstDay
2015-08-27,27,239,2015,15.6,71,firstDay
2015-08-27,27,239,2015,16.6,30,firstDay
2015-08-27,27,239,2015,16.8,30,firstDay
2015-08-27,27,239,2015,21.5,54,firstDay
2015-08-27,27,239,2015,21.8,462,firstDay
2015-08-27,27,239,2015,21.9,132,firstDay
2015-08-27,27,239,2015,22,225,firstDay
2015-08-27,27,239,2015,22.1,457,firstDay
2015-08-27,27,239,2015,22.2,120,firstDay
2015-08-27,27,239,2015,22.3,85,firstDay
2015-08-27,27,239,2015,22.4,169,firstDay
2015-08-27,27,239,2015,22.5,209,firstDay
2015-08-27,27,239,2015,22.6,250,firstDay
2015-08-27,27,239,2015,22.7,462,firstDay
2015-08-27,27,239,2015,22.8,77,firstDay
2015-08-27,27,239,2015,23,254,firstDay
2015-08-27,27,239,2015,23.1,462,firstDay
2015-08-27,27,239,2015,23.2,95,firstDay
2015-08-27,27,239,2015,23.3,253,firstDay
2015-08-27,27,239,2015,23.6,81,firstDay
2015-08-27,27,239,2015,23.7,50,firstDay
2015-08-27,27,239,2015,23.8,38,firstDay
2015-08-28,28,240,2015,16,303,topDay
2015-08-28,28,240,2015,20.3,335,topDay
2015-08-28,28,240,2015,21.3,396,topDay
2015-08-28,28,240,2015,21.9,261,topDay
2015-08-28,28,240,2015,22.4,462,topDay
2015-08-28,28,240,2015,22.5,462,topDay
2015-08-28,28,240,2015,22.6,462,topDay
2015-08-28,28,240,2015,23,300,topDay
2015-08-28,28,240,2015,23.7,274,topDay
2015-08-28,28,240,2015,23.8,296,topDay
2015-08-28,28,240,2015,14.1,93,firstDay
2015-08-28,28,240,2015,14.2,30,firstDay
2015-08-28,28,240,2015,14.3,95,firstDay
2015-08-28,28,240,2015,15.7,74,firstDay
2015-08-28,28,240,2015,15.8,151,firstDay
2015-08-28,28,240,2015,15.9,188,firstDay
2015-08-28,28,240,2015,16,303,firstDay
2015-08-28,28,240,2015,16.1,83,firstDay
2015-08-28,28,240,2015,16.6,150,firstDay
2015-08-28,28,240,2015,17.3,97,firstDay
2015-08-28,28,240,2015,17.5,57,firstDay
2015-08-28,28,240,2015,19.8,116,firstDay
2015-08-28,28,240,2015,20.2,216,firstDay
2015-08-28,28,240,2015,20.3,335,firstDay
2015-08-28,28,240,2015,20.4,136,firstDay
2015-08-28,28,240,2015,20.5,114,firstDay
2015-08-28,28,240,2015,20.9,41,firstDay
2015-08-28,28,240,2015,21,94,firstDay
2015-08-28,28,240,2015,21.1,241,firstDay
2015-08-28,28,240,2015,21.2,153,firstDay
2015-08-28,28,240,2015,21.3,396,firstDay
2015-08-28,28,240,2015,21.4,205,firstDay
2015-08-28,28,240,2015,21.5,99,firstDay
2015-08-28,28,240,2015,21.6,71,firstDay
2015-08-28,28,240,2015,21.7,149,firstDay
2015-08-28,28,240,2015,21.8,234,firstDay
2015-08-28,28,240,2015,21.9,261,firstDay
2015-08-28,28,240,2015,22,162,firstDay
2015-08-28,28,240,2015,22.1,99,firstDay
2015-08-28,28,240,2015,22.4,462,firstDay
2015-08-28,28,240,2015,22.5,462,firstDay
2015-08-28,28,240,2015,22.6,462,firstDay
2015-08-28,28,240,2015,22.7,82,firstDay
2015-08-28,28,240,2015,22.8,71,firstDay
2015-08-28,28,240,2015,22.9,232,firstDay
2015-08-28,28,240,2015,23,300,firstDay
2015-08-28,28,240,2015,23.1,104,firstDay
2015-08-28,28,240,2015,23.2,156,firstDay
2015-08-28,28,240,2015,23.3,223,firstDay
2015-08-28,28,240,2015,23.4,90,firstDay
2015-08-28,28,240,2015,23.6,30,firstDay
2015-08-28,28,240,2015,23.7,274,firstDay
2015-08-28,28,240,2015,23.8,296,firstDay
2015-08-28,28,240,2015,23.9,157,firstDay
2015-08-29,29,241,2015,23.5,218,topDay
2015-08-29,29,241,2015,23.6,377,topDay
2015-08-29,30,242,2015,24.1,269,topDay
2015-08-29,30,242,2015,24.2,203,topDay
2015-08-29,30,242,2015,24.4,462,topDay
2015-08-29,30,242,2015,24.5,426,topDay
2015-08-29,30,242,2015,24.6,462,topDay
2015-08-29,30,242,2015,24.8,441,topDay
2015-08-29,30,242,2015,24.9,346,topDay
2015-08-29,30,242,2015,25,307,topDay
2015-08-29,29,241,2015,17,39,firstDay
2015-08-29,29,241,2015,17.2,30,firstDay
2015-08-29,29,241,2015,17.7,116,firstDay
2015-08-29,29,241,2015,20,43,firstDay
2015-08-29,29,241,2015,20.3,45,firstDay
2015-08-29,29,241,2015,22.2,177,firstDay
2015-08-29,29,241,2015,23,98,firstDay
2015-08-29,29,241,2015,23.2,102,firstDay
2015-08-29,29,241,2015,23.3,147,firstDay
2015-08-29,29,241,2015,23.4,155,firstDay
2015-08-29,29,241,2015,23.5,218,firstDay
2015-08-29,29,241,2015,23.6,377,firstDay
2015-08-29,29,241,2015,23.7,152,firstDay
2015-08-29,29,241,2015,23.8,187,firstDay
2015-08-29,29,241,2015,23.9,148,firstDay
2015-08-29,29,241,2015,24,73,firstDay
2015-08-29,30,242,2015,24,128,firstDay
2015-08-29,30,242,2015,24.1,269,firstDay
2015-08-29,30,242,2015,24.2,203,firstDay
2015-08-29,30,242,2015,24.3,109,firstDay
2015-08-29,30,242,2015,24.4,462,firstDay
2015-08-29,30,242,2015,24.5,426,firstDay
2015-08-29,30,242,2015,24.6,462,firstDay
2015-08-29,30,242,2015,24.7,169,firstDay
2015-08-29,30,242,2015,24.8,441,firstDay
2015-08-29,30,242,2015,24.9,346,firstDay
2015-08-29,30,242,2015,25,307,firstDay
2015-08-29,30,242,2015,25.1,118,firstDay
2015-08-29,30,242,2015,25.2,44,firstDay
2015-08-30,30,242,2015,10.1,66,topDay
2015-08-30,30,242,2015,11.8,134,topDay
2015-08-30,30,242,2015,11.9,106,topDay
2015-08-30,30,242,2015,15.3,176,topDay
2015-08-30,30,242,2015,15.4,78,topDay
2015-08-30,30,242,2015,18.1,89,topDay
2015-08-30,30,242,2015,22.9,65,topDay
2015-08-30,31,243,2015,24.3,181,topDay
2015-08-30,31,243,2015,24.6,65,topDay
2015-08-30,31,243,2015,24.7,88,topDay
2015-08-30,30,242,2015,10.1,66,firstDay
2015-08-30,30,242,2015,10.7,49,firstDay
2015-08-30,30,242,2015,11.8,134,firstDay
2015-08-30,30,242,2015,11.9,106,firstDay
2015-08-30,30,242,2015,12,60,firstDay
2015-08-30,30,242,2015,15.3,176,firstDay
2015-08-30,30,242,2015,15.4,78,firstDay
2015-08-30,30,242,2015,16.4,30,firstDay
2015-08-30,30,242,2015,16.9,41,firstDay
2015-08-30,30,242,2015,18,30,firstDay
2015-08-30,30,242,2015,18.1,89,firstDay
2015-08-30,30,242,2015,18.2,30,firstDay
2015-08-30,30,242,2015,22.9,65,firstDay
2015-08-30,30,242,2015,23.6,48,firstDay
2015-08-30,31,243,2015,24.3,181,firstDay
2015-08-30,31,243,2015,24.5,30,firstDay
2015-08-30,31,243,2015,24.6,65,firstDay
2015-08-30,31,243,2015,24.7,88,firstDay
2015-08-31,01,244,2015,25.1,187,topDay
2015-08-31,01,244,2015,25.2,230,topDay
2015-08-31,01,244,2015,25.3,462,topDay
2015-08-31,01,244,2015,25.4,153,topDay
2015-08-31,31,243,2015,16.6,462,topDay
2015-08-31,31,243,2015,16.7,138,topDay
2015-08-31,31,243,2015,18.6,100,topDay
2015-08-31,31,243,2015,18.7,103,topDay
2015-08-31,31,243,2015,21.8,133,topDay
2015-08-31,31,243,2015,24,134,topDay
2015-08-31,01,244,2015,24,41,firstDay
2015-08-31,01,244,2015,24.3,83,firstDay
2015-08-31,01,244,2015,25,74,firstDay
2015-08-31,01,244,2015,25.1,187,firstDay
2015-08-31,01,244,2015,25.2,230,firstDay
2015-08-31,01,244,2015,25.3,462,firstDay
2015-08-31,01,244,2015,25.4,153,firstDay
2015-08-31,31,243,2015,16.5,93,firstDay
2015-08-31,31,243,2015,16.6,462,firstDay
2015-08-31,31,243,2015,16.7,138,firstDay
2015-08-31,31,243,2015,16.8,34,firstDay
2015-08-31,31,243,2015,18.5,95,firstDay
2015-08-31,31,243,2015,18.6,100,firstDay
2015-08-31,31,243,2015,18.7,103,firstDay
2015-08-31,31,243,2015,18.9,98,firstDay
2015-08-31,31,243,2015,21.8,133,firstDay
2015-08-31,31,243,2015,23.4,51,firstDay
2015-08-31,31,243,2015,23.5,53,firstDay
2015-08-31,31,243,2015,23.9,55,firstDay
2015-08-31,31,243,2015,24,134,firstDay
2015-09-01,01,244,2015,14.3,106,topDay
2015-09-01,01,244,2015,15.3,95,topDay
2015-09-01,01,244,2015,15.4,214,topDay
2015-09-01,01,244,2015,18.2,176,topDay
2015-09-01,01,244,2015,20.1,170,topDay
2015-09-01,01,244,2015,21.1,170,topDay
2015-09-01,01,244,2015,21.2,288,topDay
2015-09-01,01,244,2015,21.4,143,topDay
2015-09-01,01,244,2015,21.5,92,topDay
2015-09-01,02,245,2015,25.4,89,topDay
2015-09-01,01,244,2015,13.4,30,firstDay
2015-09-01,01,244,2015,14.2,39,firstDay
2015-09-01,01,244,2015,14.3,106,firstDay
2015-09-01,01,244,2015,15.2,76,firstDay
2015-09-01,01,244,2015,15.3,95,firstDay
2015-09-01,01,244,2015,15.4,214,firstDay
2015-09-01,01,244,2015,18.2,176,firstDay
2015-09-01,01,244,2015,18.4,51,firstDay
2015-09-01,01,244,2015,18.5,83,firstDay
2015-09-01,01,244,2015,19.7,45,firstDay
2015-09-01,01,244,2015,20,57,firstDay
2015-09-01,01,244,2015,20.1,170,firstDay
2015-09-01,01,244,2015,20.2,70,firstDay
2015-09-01,01,244,2015,21.1,170,firstDay
2015-09-01,01,244,2015,21.2,288,firstDay
2015-09-01,01,244,2015,21.3,88,firstDay
2015-09-01,01,244,2015,21.4,143,firstDay
2015-09-01,01,244,2015,21.5,92,firstDay
2015-09-01,01,244,2015,22.2,30,firstDay
2015-09-01,02,245,2015,25.4,89,firstDay
2015-09-02,02,245,2015,11.8,239,topDay
2015-09-02,02,245,2015,12.4,151,topDay
2015-09-02,02,245,2015,15.9,462,topDay
2015-09-02,02,245,2015,16,151,topDay
2015-09-02,02,245,2015,16.6,161,topDay
2015-09-02,02,245,2015,16.7,404,topDay
2015-09-02,02,245,2015,16.8,250,topDay
2015-09-02,02,245,2015,16.9,254,topDay
2015-09-02,02,245,2015,17,164,topDay
2015-09-02,02,245,2015,17.3,164,topDay
2015-09-02,02,245,2015,17.4,462,topDay
2015-09-03,03,246,2015,12,143,topDay
2015-09-03,03,246,2015,12.1,180,topDay
2015-09-03,03,246,2015,20.9,381,topDay
2015-09-03,03,246,2015,21,239,topDay
2015-09-03,03,246,2015,21.6,164,topDay
2015-09-03,03,246,2015,22.9,372,topDay
2015-09-03,03,246,2015,23.1,166,topDay
2015-09-03,04,247,2015,24.7,354,topDay
2015-09-03,04,247,2015,24.8,454,topDay
2015-09-03,04,247,2015,25,171,topDay
2015-09-04,04,247,2015,16.4,198,topDay
2015-09-04,04,247,2015,16.5,96,topDay
2015-09-04,04,247,2015,16.7,198,topDay
2015-09-04,04,247,2015,16.8,81,topDay
2015-09-04,04,247,2015,17.7,66,topDay
2015-09-04,04,247,2015,22.2,119,topDay
2015-09-04,04,247,2015,22.5,104,topDay
2015-09-04,04,247,2015,23.7,172,topDay
2015-09-04,05,248,2015,24.6,61,topDay
2015-09-04,05,248,2015,27.9,63,topDay
2015-09-05,05,248,2015,11.4,271,topDay
2015-09-05,05,248,2015,20.4,168,topDay
2015-09-05,05,248,2015,20.5,163,topDay
2015-09-05,05,248,2015,21,377,topDay
2015-09-05,05,248,2015,21.1,158,topDay
2015-09-05,05,248,2015,21.2,329,topDay
2015-09-05,05,248,2015,23.2,142,topDay
2015-09-05,05,248,2015,23.6,148,topDay
2015-09-05,05,248,2015,23.7,270,topDay
2015-09-05,06,249,2015,24.5,170,topDay
2015-09-06,06,249,2015,15.2,157,topDay
2015-09-06,06,249,2015,15.3,138,topDay
2015-09-06,06,249,2015,15.4,32,topDay
2015-09-06,06,249,2015,17,52,topDay
2015-09-06,06,249,2015,18.7,75,topDay
2015-09-06,06,249,2015,23.6,30,topDay
2015-09-06,06,249,2015,23.8,267,topDay
2015-09-06,06,249,2015,23.9,98,topDay
2015-09-07,07,250,2015,13,75,topDay
2015-09-07,07,250,2015,13.1,119,topDay
2015-09-07,07,250,2015,13.3,151,topDay
2015-09-07,07,250,2015,13.4,51,topDay
2015-09-07,07,250,2015,14,30,topDay
2015-09-07,07,250,2015,14.2,142,topDay
2015-09-07,07,250,2015,14.5,125,topDay
2015-09-07,07,250,2015,14.7,78,topDay
2015-09-08,08,251,2015,20.4,45,topDay
2015-09-08,08,251,2015,20.6,60,topDay
2015-09-08,08,251,2015,20.7,276,topDay
2015-09-08,08,251,2015,20.8,132,topDay
2015-09-08,08,251,2015,20.9,166,topDay
2015-09-08,08,251,2015,21.3,126,topDay
2015-09-08,08,251,2015,22.8,36,topDay
2015-09-08,08,251,2015,22.9,80,topDay
2015-09-08,08,251,2015,23.1,30,topDay
2015-09-09,09,252,2015,11.3,217,topDay
2015-09-09,09,252,2015,11.4,61,topDay
2015-09-09,09,252,2015,11.5,310,topDay
2015-09-09,09,252,2015,11.6,94,topDay
2015-09-09,09,252,2015,16.5,320,topDay
2015-09-09,09,252,2015,16.6,384,topDay
2015-09-09,09,252,2015,17.1,195,topDay
2015-09-09,09,252,2015,18.3,43,topDay
2015-09-09,09,252,2015,18.4,126,topDay
2015-09-09,09,252,2015,20,45,topDay
2015-09-10,10,253,2015,12.6,31,topDay
2015-09-10,10,253,2015,20.4,67,topDay
2015-09-10,10,253,2015,20.5,48,topDay
2015-09-10,10,253,2015,20.6,41,topDay
2015-09-10,10,253,2015,21,88,topDay
2015-09-10,10,253,2015,21.1,30,topDay
2015-09-10,10,253,2015,21.2,61,topDay
2015-09-10,10,253,2015,21.3,141,topDay
2015-09-10,10,253,2015,23.2,72,topDay
2015-09-11,12,255,2015,24,247,topDay
2015-09-12,12,255,2015,6.6,119,topDay
2015-09-12,12,255,2015,6.7,182,topDay
2015-09-12,12,255,2015,12.7,79,topDay
2015-09-12,12,255,2015,12.9,81,topDay
2015-09-12,12,255,2015,13.6,133,topDay
2015-09-12,12,255,2015,16.4,80,topDay
2015-09-12,12,255,2015,17.6,93,topDay
2015-09-12,12,255,2015,23.6,58,topDay
2015-09-12,12,255,2015,23.8,82,topDay
2015-09-13,13,256,2015,11.3,101,topDay
2015-09-13,13,256,2015,13.8,130,topDay
2015-09-13,13,256,2015,15.5,206,topDay
2015-09-13,13,256,2015,15.6,190,topDay
2015-09-13,13,256,2015,16.2,119,topDay
2015-09-13,13,256,2015,16.4,117,topDay
2015-09-13,13,256,2015,16.6,381,topDay
2015-09-13,13,256,2015,16.8,414,topDay
2015-09-13,13,256,2015,20.8,103,topDay
2015-09-13,14,257,2015,27,104,topDay
2015-09-14,14,257,2015,19.3,369,topDay
2015-09-14,14,257,2015,22.7,398,topDay
2015-09-14,15,258,2015,24.2,462,topDay
2015-09-14,15,258,2015,24.3,363,topDay
2015-09-14,15,258,2015,24.4,462,topDay
2015-09-14,15,258,2015,24.5,462,topDay
2015-09-14,15,258,2015,24.6,373,topDay
2015-09-14,15,258,2015,24.8,462,topDay
2015-09-14,15,258,2015,24.9,451,topDay
2015-09-14,15,258,2015,25,352,topDay
2015-09-15,16,259,2015,24.7,462,topDay
2015-09-15,16,259,2015,24.8,462,topDay
2015-09-15,16,259,2015,24.9,462,topDay
2015-09-15,16,259,2015,25.1,462,topDay
2015-09-15,16,259,2015,25.2,462,topDay
2015-09-15,16,259,2015,25.4,462,topDay
2015-09-15,16,259,2015,25.5,462,topDay
2015-09-15,16,259,2015,25.6,462,topDay
2015-09-15,16,259,2015,25.7,462,topDay
2015-09-15,16,259,2015,25.8,462,topDay
2015-09-16,16,259,2015,12.9,384,topDay
2015-09-16,16,259,2015,13,462,topDay
2015-09-16,16,259,2015,13.4,449,topDay
2015-09-16,16,259,2015,13.8,437,topDay
2015-09-16,16,259,2015,14,374,topDay
2015-09-16,17,260,2015,24.8,419,topDay
2015-09-16,17,260,2015,24.9,462,topDay
2015-09-16,17,260,2015,25,462,topDay
2015-09-16,17,260,2015,25.1,462,topDay
2015-09-16,17,260,2015,25.4,462,topDay
2015-09-17,18,261,2015,24.5,462,topDay
2015-09-17,18,261,2015,24.6,462,topDay
2015-09-17,18,261,2015,24.7,462,topDay
2015-09-17,18,261,2015,24.9,462,topDay
2015-09-17,18,261,2015,25,462,topDay
2015-09-17,18,261,2015,25.1,462,topDay
2015-09-17,18,261,2015,25.2,462,topDay
2015-09-17,18,261,2015,25.3,462,topDay
2015-09-17,18,261,2015,25.4,462,topDay
2015-09-17,18,261,2015,25.6,431,topDay
2015-09-18,18,261,2015,11,246,topDay
2015-09-18,18,261,2015,11.1,297,topDay
2015-09-18,18,261,2015,11.6,118,topDay
2015-09-18,18,261,2015,11.9,200,topDay
2015-09-18,18,261,2015,20.5,164,topDay
2015-09-18,18,261,2015,20.6,344,topDay
2015-09-18,18,261,2015,21.7,141,topDay
2015-09-18,18,261,2015,21.8,167,topDay
2015-09-18,19,262,2015,25,144,topDay
2015-09-18,19,262,2015,25.9,182,topDay
2015-09-19,19,262,2015,9.2,88,topDay
2015-09-19,19,262,2015,9.4,177,topDay
2015-09-19,19,262,2015,16.1,238,topDay
2015-09-19,19,262,2015,16.2,97,topDay
2015-09-19,19,262,2015,16.3,359,topDay
2015-09-19,19,262,2015,16.4,409,topDay
2015-09-19,19,262,2015,18.1,91,topDay
2015-09-19,19,262,2015,18.4,249,topDay
2015-09-19,19,262,2015,20.1,132,topDay
2015-09-19,20,263,2015,26.4,179,topDay
2015-09-20,20,263,2015,9.4,166,topDay
2015-09-20,20,263,2015,17.6,203,topDay
2015-09-20,20,263,2015,17.7,310,topDay
2015-09-20,20,263,2015,17.8,360,topDay
2015-09-20,20,263,2015,17.9,462,topDay
2015-09-20,20,263,2015,18.1,166,topDay
2015-09-20,20,263,2015,20.3,203,topDay
2015-09-20,20,263,2015,20.9,228,topDay
2015-09-20,20,263,2015,21,188,topDay
2015-09-20,21,264,2015,24.1,186,topDay
2015-09-21,21,264,2015,12.4,377,topDay
2015-09-21,21,264,2015,12.5,462,topDay
2015-09-21,21,264,2015,15.6,359,topDay
2015-09-21,21,264,2015,22.3,462,topDay
2015-09-21,21,264,2015,22.9,462,topDay
2015-09-21,21,264,2015,23.8,462,topDay
2015-09-21,21,264,2015,23.9,349,topDay
2015-09-21,22,265,2015,24.1,320,topDay
2015-09-21,22,265,2015,24.3,462,topDay
2015-09-21,22,265,2015,24.8,381,topDay
2015-09-22,22,265,2015,12.3,387,topDay
2015-09-22,22,265,2015,13.4,398,topDay
2015-09-22,22,265,2015,19.1,462,topDay
2015-09-22,23,266,2015,26,356,topDay
2015-09-22,23,266,2015,26.4,315,topDay
2015-09-22,23,266,2015,26.5,462,topDay
2015-09-22,23,266,2015,26.6,462,topDay
2015-09-22,23,266,2015,26.8,390,topDay
2015-09-22,23,266,2015,26.9,462,topDay
2015-09-22,23,266,2015,27,462,topDay
2015-09-23,23,266,2015,10.8,438,topDay
2015-09-23,23,266,2015,11.2,378,topDay
2015-09-23,23,266,2015,11.3,462,topDay
2015-09-23,23,266,2015,14.1,323,topDay
2015-09-23,23,266,2015,17,322,topDay
2015-09-23,23,266,2015,17.1,315,topDay
2015-09-23,24,267,2015,24.4,384,topDay
2015-09-23,24,267,2015,24.5,444,topDay
2015-09-23,24,267,2015,24.6,462,topDay
2015-09-23,24,267,2015,24.7,397,topDay
2015-09-24,24,267,2015,11.7,298,topDay
2015-09-24,24,267,2015,14.7,292,topDay
2015-09-24,24,267,2015,14.9,382,topDay
2015-09-24,24,267,2015,16.1,289,topDay
2015-09-24,24,267,2015,16.2,434,topDay
2015-09-24,25,268,2015,25.2,333,topDay
2015-09-24,25,268,2015,25.4,462,topDay
2015-09-24,25,268,2015,25.8,462,topDay
2015-09-24,25,268,2015,26,462,topDay
2015-09-24,25,268,2015,26.1,298,topDay
2015-09-25,25,268,2015,13.1,207,topDay
2015-09-25,25,268,2015,13.9,303,topDay
2015-09-25,25,268,2015,14.7,157,topDay
2015-09-25,25,268,2015,14.8,286,topDay
2015-09-25,25,268,2015,17.1,153,topDay
2015-09-25,25,268,2015,23.3,462,topDay
2015-09-25,25,268,2015,23.4,218,topDay
2015-09-25,25,268,2015,23.8,383,topDay
2015-09-25,25,268,2015,24,158,topDay
2015-09-25,26,269,2015,24,280,topDay
2015-09-26,26,269,2015,10.8,400,topDay
2015-09-26,26,269,2015,10.9,173,topDay
2015-09-26,26,269,2015,11.3,384,topDay
2015-09-26,26,269,2015,12.1,330,topDay
2015-09-26,26,269,2015,12.2,443,topDay
2015-09-26,26,269,2015,19.2,363,topDay
2015-09-26,26,269,2015,20,119,topDay
2015-09-26,27,270,2015,24,407,topDay
2015-09-26,27,270,2015,24.1,134,topDay
2015-09-26,27,270,2015,24.2,176,topDay
2015-09-27,27,270,2015,15.4,350,topDay
2015-09-27,27,270,2015,15.5,305,topDay
2015-09-27,27,270,2015,23.2,333,topDay
2015-09-27,27,270,2015,23.8,373,topDay
2015-09-27,28,271,2015,24.4,421,topDay
2015-09-27,28,271,2015,24.5,424,topDay
2015-09-27,28,271,2015,24.8,462,topDay
2015-09-27,28,271,2015,25,363,topDay
2015-09-27,28,271,2015,25.1,462,topDay
2015-09-27,28,271,2015,25.2,361,topDay
2015-09-28,28,271,2015,12.7,228,topDay
2015-09-28,28,271,2015,12.8,210,topDay
2015-09-28,28,271,2015,13.1,260,topDay
2015-09-28,28,271,2015,13.3,243,topDay
2015-09-28,28,271,2015,13.7,158,topDay
2015-09-28,28,271,2015,13.9,191,topDay
2015-09-28,28,271,2015,14.5,194,topDay
2015-09-28,28,271,2015,15.2,212,topDay
2015-09-28,28,271,2015,18.4,235,topDay
2015-09-28,28,271,2015,19.9,177,topDay
2015-09-29,29,272,2015,13.9,139,topDay
2015-09-29,29,272,2015,14.7,134,topDay
2015-09-29,29,272,2015,14.8,376,topDay
2015-09-29,29,272,2015,15.2,423,topDay
2015-09-29,29,272,2015,15.4,189,topDay
2015-09-29,29,272,2015,15.6,333,topDay
2015-09-29,29,272,2015,21.8,183,topDay
2015-09-29,29,272,2015,22.2,261,topDay
2015-09-29,29,272,2015,23.7,316,topDay
2015-09-29,29,272,2015,24,312,topDay
2015-09-30,01,274,2015,25.3,278,topDay
2015-09-30,01,274,2015,25.5,264,topDay
2015-09-30,01,274,2015,26,359,topDay
2015-09-30,01,274,2015,26.1,280,topDay
2015-09-30,01,274,2015,26.4,247,topDay
2015-09-30,30,273,2015,12.7,282,topDay
2015-09-30,30,273,2015,13,248,topDay
2015-09-30,30,273,2015,17.4,443,topDay
2015-09-30,30,273,2015,23.2,265,topDay
2015-09-30,30,273,2015,23.8,336,topDay
2015-10-01,01,274,2015,12.8,205,topDay
2015-10-01,01,274,2015,13.1,347,topDay
2015-10-01,01,274,2015,13.2,273,topDay
2015-10-01,01,274,2015,13.4,371,topDay
2015-10-01,01,274,2015,15.1,385,topDay
2015-10-01,01,274,2015,16.7,271,topDay
2015-10-01,02,275,2015,26.5,248,topDay
2015-10-01,02,275,2015,26.6,266,topDay
2015-10-01,02,275,2015,26.7,402,topDay
2015-10-01,02,275,2015,27.4,206,topDay
2015-10-02,02,275,2015,8.8,95,topDay
2015-10-02,02,275,2015,12.5,111,topDay
2015-10-02,02,275,2015,12.7,143,topDay
